Date,ATC Coin,Aidos Kuneen,Ark,BitBay,BitConnect,BitShares,Bitcoin,Bitcoin Cash,BitcoinDark,Bitdeal,BlackCoin,Blocknet,Burst,Byteball Bytes,Bytecoin,Clams,CloakCoin,Compcoin,Counterparty,Crown,DECENT,Dash,Decred,Diamond,DigiByte,DigitalNote,Dogecoin,E-coin,Einsteinium,Elastic,Emercoin,Energycoin,Ethereum,Ethereum Classic,Expanse,Factom,FairCoin,FirstCoin,GXShares,Gambit,GameCredits,Golos,GridCoin,Groestlcoin,Gulden,Hshare,I-O Coin,ION,IOTA,Komodo,LBRY Credits,LEOcoin,Lisk,Litecoin,Lykke,Metaverse ETP,MonaCoin,Monero,MonetaryUnit,Mooncoin,NAV Coin,NEM,NEO,Namecoin,Neblio,Nexus,NoLimitCoin,Nxt,OKCash,Omni,PIVX,Particl,Peercoin,PotCoin,Radium,ReddCoin,Ripple,Rise,Rubycoin,SIBCoin,SaluS,Shift,Siacoin,Skycoin,SpreadCoin,Sprouts,Steem,Stellar Lumens,Stratis,Syscoin,The ChampCoin,Ubiq,Unobtanium,Verge,Vertcoin,Viacoin,Waves,ZCoin,Zcash,ZenCash
2013-07-12,,,,,,,88.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,0.50718,,,,,,,,,0.135248,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-13,,,,,,,93.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,,,,,,0.531983,,,,,,,,,0.144745,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14,,,,,,,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,,,,,,,,0.556668,,,,,,,,,0.145089,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-15,,,,,,,93.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,,,,,0.535421,,,,,,,,,0.15632,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-16,,,,,,,98.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,0.556752,,,,,,,,,0.15328,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-17,,,,,,,96.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,,,,,,0.556082,,,,,,,,,0.151835,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-18,,,,,,,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,,,,,,,,,0.564405,,,,,,,,,0.1576,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19,,,,,,,90.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,,,,,,0.502584,,,,,,,,,0.146812,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-20,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,,,,0.51796,,,,,,,,,0.15088,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-21,,,,,,,89.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,,,,,0.499407,,,,,,,,,0.147307,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-22,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,,,,,,0.494949,,,,,,,,,0.141677,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23,,,,,,,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,,,,,,0.571611,,,,,,,,,0.139232,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24,,,,,,,95.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,0.584448,,,,,,,,,0.144293,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25,,,,,,,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,,,,,,0.577426,,,,,,,,,0.137032,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26,,,,,,,96.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,,,,,,0.610785,,,,,,,,,0.138638,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-27,,,,,,,96.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,0.591484,,,,,,,,,0.137309,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28,,,,,,,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,,,,,,0.606048,,,,,,,,,0.134048,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-29,,,,,,,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,,,,,0.60639,,,,,,,,,0.136069,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-30,,,,,,,101.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,,,,,,0.630247,,,,,,,,,0.143099,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,,,,,,,107.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,0.642302,,,,,,,,,0.154368,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-01,,,,,,,106.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,,,,,0.630903,,,,,,,,,0.147636,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-02,,,,,,,104.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,,,,,0.613406,,,,,,,,,0.146798,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-03,,,,,,,104.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,,,,,,0.619691,,,,,,,,,0.155707,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-04,,,,,,,104.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,,,,,,0.624452,,,,,,,,,0.164771,,,,0.005874,,,,,,,,,,,,,,,,,,,,,,,
2013-08-05,,,,,,,105.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,0.621259,,,,,,,,,0.160834,,,,0.005875,,,,,,,,,,,,,,,,,,,,,,,
2013-08-06,,,,,,,106.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,,,,,,0.611506,,,,,,,,,0.156878,,,,0.005637,,,,,,,,,,,,,,,,,,,,,,,
2013-08-07,,,,,,,106.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,,,,,,0.83114,,,,,,,,,0.154507,,,,0.004669,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08,,,,,,,106.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,0.731331,,,,,,,,,0.167464,,,,0.004397,,,,,,,,,,,,,,,,,,,,,,,
2013-08-09,,,,,,,103.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,,,,,,,,0.6916,,,,,,,,,0.163881,,,,0.004257,,,,,,,,,,,,,,,,,,,,,,,
2013-08-10,,,,,,,102.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,,,,,,,,,0.698012,,,,,,,,,0.162424,,,,0.004291,,,,,,,,,,,,,,,,,,,,,,,
2013-08-11,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,0.64478,,,,,,,,,0.15656,,,,0.004314,,,,,,,,,,,,,,,,,,,,,,,
2013-08-12,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,,,,,,,,,0.67305,,,,,,,,,0.15855,,,,0.004414,,,,,,,,,,,,,,,,,,,,,,,
2013-08-13,,,,,,,106.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,0.763908,,,,,,,,,0.160455,,,,0.004463,,,,,,,,,,,,,,,,,,,,,,,
2013-08-14,,,,,,,109.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,,,,,,0.758121,,,,,,,,,0.165428,,,,0.004267,,,,,,,,,,,,,,,,,,,,,,,
2013-08-15,,,,,,,112.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,,,,,,,,,0.712518,,,,,,,,,0.171094,,,,0.003788,,,,,,,,,,,,,,,,,,,,,,,
2013-08-16,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,,,,,,0.637971,,,,,,,,,,,,,0.003082,,,,,,,,,,,,,,,,,,,,,,,
2013-08-17,,,,,,,108.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,0.639797,,,,,,,,,0.166705,,,,0.003138,,,,,,,,,,,,,,,,,,,,,,,
2013-08-18,,,,,,,112.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,0.666353,,,,,,,,,0.167997,,,,0.005687,,,,,,,,,,,,,,,,,,,,,,,
2013-08-19,,,,,,,113.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,0.674611,,,,,,,,,0.167802,,,,0.005587,,,,,,,,,,,,,,,,,,,,,,,
2013-08-20,,,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,,,,,,0.69496,,,,,,,,,0.1666,,,,0.005376,,,,,,,,,,,,,,,,,,,,,,,
2013-08-21,,,,,,,121.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,,,,,,0.681201,,,,,,,,,0.166058,,,,0.006098,,,,,,,,,,,,,,,,,,,,,,,
2013-08-22,,,,,,,123.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,,,,,,,,,0.625131,,,,,,,,,0.165222,,,,0.006131,,,,,,,,,,,,,,,,,,,,,,,
2013-08-23,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,0.61244,,,,,,,,,0.15982,,,,0.005179,,,,,,,,,,,,,,,,,,,,,,,
2013-08-24,,,,,,,118.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,,,,,,,,,0.613882,,,,,,,,,0.168284,,,,0.005139,,,,,,,,,,,,,,,,,,,,,,,
2013-08-25,,,,,,,119.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,0.614757,,,,,,,,,0.167444,,,,0.005526,,,,,,,,,,,,,,,,,,,,,,,
2013-08-26,,,,,,,122.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,0.614218,,,,,,,,,0.172177,,,,0.006104,,,,,,,,,,,,,,,,,,,,,,,
2013-08-27,,,,,,,120.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,,,,,,0.599149,,,,,,,,,0.169299,,,,0.006468,,,,,,,,,,,,,,,,,,,,,,,
2013-08-28,,,,,,,126.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,0.591926,,,,,,,,,0.175807,,,,0.006451,,,,,,,,,,,,,,,,,,,,,,,
2013-08-29,,,,,,,122.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,0.573862,,,,,,,,,0.170442,,,,0.006246,,,,,,,,,,,,,,,,,,,,,,,
2013-08-30,,,,,,,122.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,0.573821,,,,,,,,,0.167619,,,,0.00576,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31,,,,,,,133.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,0.589589,,,,,,,,,0.174348,,,,0.005913,,,,,,,,,,,,,,,,,,,,,,,
2013-09-01,,,,,,,135.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,0.575696,,,,,,,,,0.180601,,,,0.005623,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02,,,,,,,138.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,,,,,,0.569769,,,,,,,,,0.174674,,,,0.005799,,,,,,,,,,,,,,,,,,,,,,,
2013-09-03,,,,,,,135.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,0.558713,,,,,,,,,0.174937,,,,0.005518,,,,,,,,,,,,,,,,,,,,,,,
2013-09-04,,,,,,,136.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,0.567965,,,,,,,,,0.18295,,,,0.00566,,,,,,,,,,,,,,,,,,,,,,,
2013-09-05,,,,,,,126.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,,,,,,0.574223,,,,,,,,,0.182534,,,,0.005696,,,,,,,,,,,,,,,,,,,,,,,
2013-09-06,,,,,,,126.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,0.590708,,,,,,,,,0.183902,,,,0.005717,,,,,,,,,,,,,,,,,,,,,,,
2013-09-07,,,,,,,118.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,0.569483,,,,,,,,,0.186971,,,,0.005853,,,,,,,,,,,,,,,,,,,,,,,
2013-09-08,,,,,,,124.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,0.583411,,,,,,,,,0.194884,,,,0.006172,,,,,,,,,,,,,,,,,,,,,,,
2013-09-09,,,,,,,121.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,,,,,,,,0.587365,,,,,,,,,0.187664,,,,0.006193,,,,,,,,,,,,,,,,,,,,,,,
2013-09-10,,,,,,,127.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,,,,,,,,0.58926,,,,,,,,,0.187087,,,,0.006278,,,,,,,,,,,,,,,,,,,,,,,
2013-09-11,,,,,,,125.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,,,,,0.596719,,,,,,,,,0.190094,,,,0.005807,,,,,,,,,,,,,,,,,,,,,,,
2013-09-12,,,,,,,135.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,0.634374,,,,,,,,,0.212813,,,,0.006287,,,,,,,,,,,,,,,,,,,,,,,
2013-09-13,,,,,,,132.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,,,,,,,,,0.611018,,,,,,,,,0.204558,,,,0.006334,,,,,,,,,,,,,,,,,,,,,,,
2013-09-14,,,,,,,135.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,0.615646,,,,,,,,,0.203865,,,,0.006515,,,,,,,,,,,,,,,,,,,,,,,
2013-09-15,,,,,,,129.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,0.58877,,,,,,,,,0.192806,,,,0.006349,,,,,,,,,,,,,,,,,,,,,,,
2013-09-16,,,,,,,130.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,0.595413,,,,,,,,,0.194981,,,,0.006496,,,,,,,,,,,,,,,,,,,,,,,
2013-09-17,,,,,,,131.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,0.573732,,,,,,,,,0.193437,,,,0.007086,,,,,,,,,,,,,,,,,,,,,,,
2013-09-18,,,,,,,131.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,0.57689,,,,,,,,,0.197565,,,,0.009617,,,,,,,,,,,,,,,,,,,,,,,
2013-09-19,,,,,,,131.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,0.566205,,,,,,,,,0.192585,,,,0.010774,,,,,,,,,,,,,,,,,,,,,,,
2013-09-20,,,,,,,129.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,,,,,,0.568086,,,,,,,,,0.197144,,,,0.010962,,,,,,,,,,,,,,,,,,,,,,,
2013-09-21,,,,,,,126.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,0.562388,,,,,,,,,0.186616,,,,0.010106,,,,,,,,,,,,,,,,,,,,,,,
2013-09-22,,,,,,,127.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,0.5703,,,,,,,,,0.189248,,,,0.009734,,,,,,,,,,,,,,,,,,,,,,,
2013-09-23,,,,,,,128.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,0.567512,,,,,,,,,0.19347,,,,0.010395,,,,,,,,,,,,,,,,,,,,,,,
2013-09-24,,,,,,,126.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,,,,,0.550838,,,,,,,,,0.185293,,,,0.010016,,,,,,,,,,,,,,,,,,,,,,,
2013-09-25,,,,,,,127.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,,,,,0.559198,,,,,,,,,0.192344,,,,0.010459,,,,,,,,,,,,,,,,,,,,,,,
2013-09-26,,,,,,,128.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,,,,,,,,,,0.54361,,,,,,,,,0.205136,,,,0.010432,,,,,,,,,,,,,,,,,,,,,,,
2013-09-27,,,,,,,128.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,0.546706,,,,,,,,,0.21533,,,,0.011765,,,,,,,,,,,,,,,,,,,,,,,
2013-09-28,,,,,,,133.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,,,,,,,0.563172,,,,,,,,,0.227409,,,,0.014966,,,,,,,,,,,,,,,,,,,,,,,
2013-09-29,,,,,,,134.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,,,,,,,,,,0.509922,,,,,,,,,0.261706,,,,0.013847,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,,137.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,0.512941,,,,,,,,,0.264699,,,,0.01285,,,,,,,,,,,,,,,,,,,,,,,
2013-10-01,,,,,,,132.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,,,,,,,,,0.538681,,,,,,,,,0.283935,,,,0.010906,,,,,,,,,,,,,,,,,,,,,,,
2013-10-02,,,,,,,132.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,,,,,,,,0.549328,,,,,,,,,0.273344,,,,0.010518,,,,,,,,,,,,,,,,,,,,,,,
2013-10-03,,,,,,,114.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,0.452078,,,,,,,,,0.284981,,,,0.007779,,,,,,,,,,,,,,,,,,,,,,,
2013-10-04,,,,,,,123.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,0.492406,,,,,,,,,0.293716,,,,0.008922,,,,,,,,,,,,,,,,,,,,,,,
2013-10-05,,,,,,,128.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,,,,,,,,0.528669,,,,,,,,,0.436056,,,,0.009676,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06,,,,,,,128.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,0.557082,,,,,,,,,0.500604,,,,0.009474,,,,,,,,,,,,,,,,,,,,,,,
2013-10-07,,,,,,,129.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,0.569492,,,,,,,,,0.464654,,,,0.009669,,,,,,,,,,,,,,,,,,,,,,,
2013-10-08,,,,,,,126.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,0.57033,,,,,,,,,0.395429,,,,0.009225,,,,,,,,,,,,,,,,,,,,,,,
2013-10-09,,,,,,,125.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,0.551223,,,,,,,,,0.405237,,,,0.009439,,,,,,,,,,,,,,,,,,,,,,,
2013-10-10,,,,,,,130.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,0.565801,,,,,,,,,0.389397,,,,0.009662,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11,,,,,,,130.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,,,,,,,,,,0.558303,,,,,,,,,0.390943,,,,0.009884,,,,,,,,,,,,,,,,,,,,,,,
2013-10-12,,,,,,,130.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,0.595595,,,,,,,,,0.395318,,,,0.008912,,,,,,,,,,,,,,,,,,,,,,,
2013-10-13,,,,,,,135.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,0.613763,,,,,,,,,0.40557,,,,0.009382,,,,,,,,,,,,,,,,,,,,,,,
2013-10-14,,,,,,,139.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,0.614181,,,,,,,,,0.406668,,,,0.008485,,,,,,,,,,,,,,,,,,,,,,,
2013-10-15,,,,,,,140.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,,,0.577157,,,,,,,,,0.35474,,,,0.008504,,,,,,,,,,,,,,,,,,,,,,,
2013-10-16,,,,,,,145.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,,,,,,,,,,0.496666,,,,,,,,,0.300039,,,,0.008068,,,,,,,,,,,,,,,,,,,,,,,
2013-10-17,,,,,,,142.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,0.475649,,,,,,,,,0.324695,,,,0.007298,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18,,,,,,,146.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,0.471311,,,,,,,,,0.310304,,,,0.00835,,,,,,,,,,,,,,,,,,,,,,,
2013-10-19,,,,,,,155.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,0.477085,,,,,,,,,0.314938,,,,0.00794,,,,,,,,,,,,,,,,,,,,,,,
2013-10-20,,,,,,,171.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,0.461765,,,,,,,,,0.308988,,,,0.00722,,,,,,,,,,,,,,,,,,,,,,,
2013-10-21,,,,,,,174.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,0.47196,,,,,,,,,0.328624,,,,0.006707,,,,,,,,,,,,,,,,,,,,,,,
2013-10-22,,,,,,,182.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,0.452972,,,,,,,,,0.310505,,,,0.00665,,,,,,,,,,,,,,,,,,,,,,,
2013-10-23,,,,,,,193.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,0.421525,,,,,,,,,0.288106,,,,0.006829,,,,,,,,,,,,,,,,,,,,,,,
2013-10-24,,,,,,,214.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,,,0.430743,,,,,,,,,0.330236,,,,0.007906,,,,,,,,,,,,,,,,,,,,,,,
2013-10-25,,,,,,,197.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,,,,,,,,,,0.466548,,,,,,,,,0.345957,,,,0.00857,,,,,,,,,,,,,,,,,,,,,,,
2013-10-26,,,,,,,187.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,0.442382,,,,,,,,,0.339285,,,,0.006888,,,,,,,,,,,,,,,,,,,,,,,
2013-10-27,,,,,,,176.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,0.434436,,,,,,,,,0.319646,,,,0.00604,,,,,,,,,,,,,,,,,,,,,,,
