,ATC Coin,Aidos Kuneen,Ark,BitBay,BitConnect,BitShares,Bitcoin,Bitcoin Cash,BitcoinDark,Bitdeal,BlackCoin,Blocknet,Burst,Byteball Bytes,Bytecoin,Clams,CloakCoin,Compcoin,Counterparty,Crown,DECENT,Dash,Decred,Diamond,DigiByte,DigitalNote,Dogecoin,E-coin,Einsteinium,Elastic,Emercoin,Energycoin,Ethereum,Ethereum Classic,Expanse,Factom,FairCoin,FirstCoin,GXShares,Gambit,GameCredits,Golos,GridCoin,Groestlcoin,Gulden,Hshare,I-O Coin,ION,IOTA,Komodo,LBRY Credits,LEOcoin,Lisk,Litecoin,Lykke,Metaverse ETP,MonaCoin,Monero,MonetaryUnit,Mooncoin,NAV Coin,NEM,NEO,Namecoin,Neblio,Nexus,NoLimitCoin,Nxt,OKCash,Omni,PIVX,Particl,Peercoin,PotCoin,Radium,ReddCoin,Ripple,Rise,Rubycoin,SIBCoin,SaluS,Shift,Siacoin,Skycoin,SpreadCoin,Sprouts,Steem,Stellar Lumens,Stratis,Syscoin,The ChampCoin,Ubiq,Unobtanium,Verge,Vertcoin,Viacoin,Waves,ZCoin,Zcash,ZenCash
I-O Coin,0.743956925683,0.625066280849,0.910511574981,0.827006266754,0.914029342431,0.720125985923,0.956574700585,0.43067460075,0.912821629871,-0.0594126660384,0.762151253872,0.912131678345,0.791488245657,0.481551041614,0.77407008012,0.853197690969,0.862078059837,-0.472781163505,0.842814275464,0.889830866697,0.329010553216,0.95121357801,0.851138310063,0.938599002499,0.755497145567,0.774328666123,0.741745824739,-0.186039113515,0.845613816048,0.552881166364,0.776339636416,0.879015134177,0.903660082069,0.760756206714,0.864317938974,0.879312849352,0.895024167408,0.934284722045,-0.163467625507,0.934714786266,0.78365893993,0.215485587695,0.756715551552,0.82436339805,0.913257086821,-0.447178106786,1.0,0.852269619711,0.683103373607,0.835324614871,0.38540533382,0.326547536227,0.847994634211,0.903257691264,0.827438886492,-0.212877846765,0.719846491341,0.948528932748,0.926837167297,0.770240606856,0.875010584819,0.901088076093,0.811722615846,0.653697165114,0.0722506834503,0.939613620666,0.802592087934,0.757549063682,0.781140058377,0.760716157084,0.883165567736,0.616153850681,0.691577200096,0.874980901577,0.888416886743,0.774992917684,0.787283858442,0.869555081223,0.861141260819,0.803406939959,0.842059836128,0.858769711492,0.939613620666,0.468713033452,0.897152484129,-0.284470350158,0.360809591522,0.644483396411,0.804428519985,0.899903777763,-0.315086651571,0.906441991553,0.936864087758,0.895996840699,0.881478820955,0.866845333569,0.866746844488,0.730866104865,0.133911100026,0.449303429599
ION,0.322181067615,0.861776175852,0.715184477345,0.758317982515,0.931680919816,0.638984845067,0.930864838715,0.142247676776,0.81310366843,-0.388303719073,0.666659710432,0.904966708709,0.645632733354,0.495929694997,0.622747524904,0.832664541598,0.828255562269,-0.377627240784,0.779865774769,0.843583208752,0.204232966865,0.913949679155,0.817567458889,0.913348006046,0.618874783764,0.658192022243,0.622541941792,-0.368351873837,0.771731521341,0.566562468372,0.684687031981,0.838342640722,0.852377226948,0.758393787837,0.772270582275,0.815898070938,0.926181714496,0.905316794312,0.09116965167,0.884635850135,0.658893310159,0.227069013989,0.613924573959,0.818255924371,0.775286861044,0.702901780937,0.852269619711,1.0,0.657062249789,0.715552005358,0.483484620125,0.00780773417786,0.825836101393,0.895822704567,0.808377251647,-0.39208098019,0.801483741811,0.856820375066,0.934461895453,0.624554808033,0.714440379477,0.877153434221,0.875386270369,0.723330649321,-0.602498765744,0.853769000543,0.808686485707,0.757669269595,0.609509286479,0.648795932016,0.87073947551,0.455581418403,0.716327623217,0.820496162485,0.832521745592,0.650552986668,0.675833631927,0.711810995221,0.816292093539,0.872084167248,0.854362766974,0.749742510382,0.853769000543,0.686138412018,0.915903530416,0.289164220201,0.403382040869,0.493187851301,0.789200828798,0.779297658151,0.351959098771,0.826987118689,0.933298796431,0.802814925532,0.803828776478,0.866304803524,0.842091594544,0.717548714946,0.111508566338,0.0189346166669
IOTA,0.242348481038,0.315909446101,0.519961684182,-0.127393385966,0.772765894637,-0.121837535178,0.860343948358,0.491588365298,0.232133282315,-0.440615818358,-0.120607089923,0.637247559742,-0.271335941121,-0.44040779863,0.00433751038543,0.789348441763,-0.0037960812385,-0.49787273144,0.55802556522,0.304894557999,-0.0836138043856,0.662670892661,0.205803546657,0.546775423075,-0.0372964916442,0.0175428465073,-0.134334953105,0.0704141452004,0.0801776306135,0.664350467195,-0.00620824233126,0.179255849902,0.648995876423,-0.141611141636,0.472746929084,0.365254337228,0.546766013703,0.663855170123,0.356723920598,0.52518811538,-0.0810258200014,0.624874603597,-0.0890643870899,-0.305546397311,0.441071757066,0.80581713189,0.683103373607,0.657062249789,1.0,0.270824871753,-0.208484912737,-0.148119612176,0.475737165691,0.393564665522,0.589545851977,0.135622068672,-0.355228615484,0.589188331715,0.837547470603,-0.0225603401424,0.256043900732,0.809283301263,0.903439005933,-0.21033176109,-0.390164247874,0.48845268967,0.715489367989,-0.0583961339544,0.0542122011484,-0.279705977983,0.307221035621,0.676216086367,-0.204380019406,0.579614174622,0.588068154502,-0.153837999906,-0.0435508659123,0.31158551839,0.60960056295,-0.131194920254,0.221186528909,0.26538509925,0.48845268967,0.172327606415,0.577227049296,0.258908279745,-0.10784298169,-0.0787986614882,0.368303261182,0.203174578624,0.427911999935,0.589719869944,0.625023014879,0.0945355888195,0.294365162866,0.269960441152,0.691451853347,0.282650003994,0.108662726334,0.685976929762
Komodo,0.631248937654,0.396567035753,0.71616502785,0.817860137215,0.846064591085,0.769896294665,0.851503680289,0.431910612073,0.991124593426,-0.247493645491,0.744006434619,0.787528770285,0.784737393046,0.682235582875,0.709634429175,0.841732173055,0.864993459312,-0.352452532559,0.829682377469,0.826800715223,0.459816709113,0.850903575111,0.856057853401,0.854202943808,0.692636322513,0.721183281025,0.661761165852,-0.0332779972241,0.805750668586,0.420940315848,0.748853412745,0.889474080299,0.89750967739,0.819539737547,0.857189254893,0.892677043591,0.756255213913,0.830230833806,-0.0619561177209,0.911418329466,0.694617507307,0.789775213872,0.750901471419,0.71988052073,0.904669293197,-0.341765771133,0.835324614871,0.715552005358,0.270824871753,1.0,0.785940226395,0.102767069753,0.888194431529,0.889484876718,0.872118256701,-0.0892149967894,0.841778966588,0.798484532374,0.855638142352,0.714086866383,0.799828291958,0.802849592024,0.626685447721,0.67608587227,-0.239481448296,0.816556767082,0.629325136915,0.79159848386,0.660430499219,0.765365004569,0.821693560094,0.666113831352,0.679163828361,0.778690748319,0.905672542586,0.752622300332,0.691772886875,0.736941339142,0.84134430849,0.708013934604,0.83112853568,0.875213979691,0.816556767082,0.611661389465,0.781702091375,0.731265565512,0.820878200612,0.453039061426,0.823792935022,0.93374631138,-0.0658258702725,0.915236283278,0.853327731493,0.910321423214,0.911929590707,0.886427521643,0.872688767001,0.772854887521,0.832514941757,0.288247106741
LBRY Credits,-0.580565014191,-0.741111230906,0.210796552234,0.602844467271,0.620719819815,0.658705586499,0.443302728938,-0.344277175062,0.536019036904,-0.018456457709,0.638225992077,0.381444101868,0.582637241814,0.92442711857,0.561799142168,0.490231442231,0.527252456146,0.36714748173,0.597211980947,0.485954004036,0.715590411424,0.437816509323,0.568672156728,0.442903216,0.568439464283,0.58249575765,0.587138809777,0.215143137291,0.619681811227,0.184009795191,0.707648376903,0.560516706627,0.587838796114,0.825569399291,0.614150358332,0.591378800476,0.37959394435,0.52855089027,0.705153267204,0.523250008348,0.595124618615,0.222667722285,0.625632703689,0.474035505818,0.400874313861,0.78180488804,0.38540533382,0.483484620125,-0.208484912737,0.785940226395,1.0,0.119315749727,0.454584910966,0.518321819098,0.916540489076,0.703477052516,0.605912606216,0.344801572172,0.509258990416,0.57035927917,0.328921340523,0.516856386886,0.503923792403,0.57099118879,-0.74939450465,0.355270228182,0.357203194462,0.711123920792,0.267652683077,0.623364291224,0.432042387677,-0.255309806376,0.576699181028,0.514777125943,0.576174381783,0.600929595062,0.536532980067,0.283002751553,0.373385577703,0.436840708836,0.530606293496,0.600722414192,0.355270228182,0.662455235581,0.434004101914,0.416090201986,0.884357574906,0.476440129718,0.887925055969,0.55079384937,0.246965503778,0.575267923364,0.44410863621,0.503584881282,0.58314927869,0.586644815507,0.589273410883,0.874243160448,0.218301410785,-0.0642591019578
LEOcoin,-0.748653446695,-0.62300023362,-0.16754394354,0.306090347214,0.0472601013417,0.282193362119,0.339593269894,0.0263984942801,0.268428221854,-0.318870988886,0.298923857058,0.190953569926,0.312336046036,0.404534073911,0.272508788362,0.219682929301,0.242875787741,0.0215099239861,0.41251197608,0.267139730912,0.307813787964,0.287949235639,0.204876789716,0.191390274037,0.271470592513,0.292162062781,0.284348094908,0.201104272013,0.293128623182,-0.0748262451642,0.377718051013,0.284358026545,0.296056786995,-0.0114957572713,0.304518947405,0.353509709508,0.206776460896,-0.103029794649,0.67651402314,0.273780856611,0.327977597219,0.0944498318288,0.227801297238,0.238522904639,0.429572690127,0.804128711397,0.326547536227,0.00780773417786,-0.148119612176,0.102767069753,0.119315749727,1.0,-0.0414500281889,0.254024042393,0.0535256099226,0.699775625446,0.221795241536,0.301957834572,0.262461690316,0.275428936548,0.21950320307,0.265997052813,-0.0581460337965,0.220731028414,-0.549008651338,0.200797644651,-0.0863281012882,0.313392551722,0.131209957071,0.313921442536,0.169362424509,0.0108668371052,0.227793199455,0.346532267297,0.24360519563,0.284604487114,0.263833372196,-0.113481087133,0.275275913952,0.272006399541,0.228056179355,0.290339415044,0.200797644651,0.483868235103,0.2124719439,-0.150297109286,0.168876388754,0.24042823442,0.0219836401418,0.283290438314,0.365633478838,0.279561932784,0.208089295176,0.220625248081,0.256835290131,0.277100459504,0.0433667642323,-0.0330011959742,0.0376080582016,0.110388419543
Lisk,0.819467878466,0.770844913481,0.909763558581,0.696059297786,0.90107060176,0.647650054098,0.811100912357,0.549459821974,0.862429090053,-0.24832175201,0.637644129206,0.894545752188,0.674038913347,0.522061548084,0.662268319783,0.814842526524,0.815457629529,-0.398394511784,0.741021286515,0.793102987275,0.332269267011,0.855859936437,0.758421204432,0.895560660552,0.644879440298,0.666718249059,0.598660312679,-0.188074268577,0.713548873402,0.389190679454,0.620196493985,0.798984253605,0.805367949825,0.766914569924,0.802588591199,0.784802930738,0.835706235806,0.921001247483,-0.308510127373,0.843326880271,0.611935193799,0.225359797199,0.662473045456,0.732836729017,0.741122032614,0.0410071605982,0.847994634211,0.825836101393,0.475737165691,0.888194431529,0.454584910966,-0.0414500281889,1.0,0.836788205186,0.80493153794,-0.344322707605,0.745863192937,0.874681940583,0.816483090008,0.667698888359,0.858598409434,0.784407834914,0.744057820535,0.631414556517,-0.423426246665,0.900402617871,0.832989209416,0.666932329053,0.767947613049,0.649703683073,0.811757703448,0.668309670739,0.630047943546,0.677831722272,0.802308204633,0.676085475947,0.654297641899,0.902302591201,0.763736441173,0.706007758655,0.779292653564,0.788384078442,0.900402617871,0.453440119049,0.865388166925,0.372990916786,0.413508638428,0.485557489382,0.784502706803,0.843583728497,-0.173603622739,0.844264494088,0.882408616438,0.882533880012,0.84615990273,0.804327202694,0.850815170827,0.724338705954,0.162126257615,0.445674264958
Litecoin,0.563568893742,0.8756450661,0.730657176869,0.916048137714,0.910349385276,0.809846660662,0.898484939044,0.541932081053,0.939021632964,-0.412225041706,0.82404705843,0.903630860946,0.86997184277,0.711167922238,0.835137646913,0.884523284589,0.907437094051,-0.383162387288,0.857905577621,0.954849282118,0.404480392635,0.934394643141,0.93444217515,0.904602504254,0.768149240097,0.794451271264,0.818020598487,-0.161875464807,0.879418663125,0.333086557847,0.844503312717,0.948667410735,0.950493235585,0.908850286423,0.905723523338,0.935126410242,0.885496226897,0.894651474434,-0.21222861781,0.974961415069,0.846003228045,0.228410634214,0.820339369389,0.906387978887,0.88198221258,0.292643948615,0.903257691264,0.895822704567,0.393564665522,0.889484876718,0.518321819098,0.254024042393,0.836788205186,1.0,0.916857360523,-0.494940410928,0.850557143351,0.922352950146,0.962398757258,0.740772887606,0.86920933804,0.951017315457,0.752707799256,0.575059638694,-0.566169674498,0.904835550227,0.735687322539,0.822777590885,0.71512212285,0.54883396313,0.948973132808,0.798231129033,0.595221290298,0.905139638275,0.9403581534,0.809195502491,0.819472893209,0.759786316778,0.781586606103,0.916175887343,0.947249105464,0.901781860057,0.904835550227,0.745360108364,0.937578434954,-0.252663390446,0.453842702649,0.740512731909,0.870860549955,0.935545718462,-0.0494591322063,0.93110661589,0.909029057249,0.910393701561,0.44001710073,0.950140880843,0.911570592952,0.830284481002,0.16376653459,0.116928510341
Lykke,0.0865437098217,-0.568967607863,0.557830282102,0.947168786403,0.821204755186,0.889546850868,0.907179595641,0.174837589019,0.890858589821,-0.385537253322,0.909864648296,0.759398935415,0.894886426115,0.855369945949,0.869715560264,0.920580193398,0.854343224083,-0.582281434844,0.942462532842,0.899600686422,0.632969546468,0.86758701845,0.95310863317,0.833897903388,0.837510398068,0.856336303507,0.879650049579,0.0778551368262,0.946086884936,0.817161601237,0.918389387353,0.931205738105,0.981923296863,0.955859109244,0.946551531611,0.961651514482,0.753380742004,0.774270916377,0.66685562662,0.94585190173,0.902484074397,0.24267834831,0.896676690107,0.799228623593,0.932798020902,0.693733651304,0.827438886492,0.808377251647,0.589545851977,0.872118256701,0.916540489076,0.0535256099226,0.80493153794,0.916857360523,1.0,0.544400698299,0.915450022044,0.777074424958,0.92907476881,0.849309416923,0.675914673825,0.935179116005,0.686973179434,0.888151153368,-0.171639375058,0.742144468219,0.561629710708,0.935613867303,0.564665398622,0.897508365013,0.842954341201,0.630595777507,0.889695723435,0.956537827829,0.962646672203,0.8856128214,0.888088224922,0.596858305016,0.860607498486,0.77975489639,0.892578054454,0.934621114189,0.742144468219,0.717484338475,0.806935123352,0.506667491912,0.944696656557,0.742771138356,0.949231823703,0.912613502088,0.355084441369,0.938721278202,0.851461977963,0.842513656151,0.93514594539,0.919519474556,0.970145309218,0.880304287895,0.946231669002,0.359188345744
Metaverse ETP,-0.688811232335,-0.800242179232,-0.516408874117,0.593610785102,-0.502507827869,0.690634926645,-0.288990161003,-0.109376313404,-0.17680737761,-0.0738192141766,0.717488413009,-0.428758910089,0.549106460276,0.610067013174,0.709090759409,0.0476796970814,-0.425558200666,0.00362523702792,0.532571846247,-0.264086071441,0.665442738625,-0.469137158526,0.490394341139,-0.583660141694,0.706084110993,0.707656054811,0.847937199291,0.611774351215,0.600672805679,0.339336770824,0.653510058196,-0.0516914532258,0.441427973945,0.660633476847,0.482070399538,0.552136637865,-0.673901191709,-0.577867637955,0.882678498762,-0.427207450965,0.861659053371,0.236384197653,0.757561350903,-0.662772382363,0.136713972188,0.771546281364,-0.212877846765,-0.39208098019,0.135622068672,-0.0892149967894,0.703477052516,0.699775625446,-0.344322707605,-0.494940410928,0.544400698299,1.0,-0.160089801384,-0.366700751698,-0.192790929828,0.664120336799,-0.365962635956,0.0162948382013,-0.215782354389,0.540124021519,-0.152683456389,-0.551383990698,-0.382505443935,0.612194944731,-0.577840458013,0.705708966839,-0.619822398086,0.0541811543326,0.633575613496,0.605998982014,0.411227658318,0.717241285612,0.664781962986,-0.514798526118,-0.123299965217,-0.664759659468,-0.392654522675,0.537763307759,-0.551383990698,-0.0652681432825,-0.484457784009,-0.298214624279,0.727916817939,0.872754841942,0.773216325522,0.0824285126489,0.190080375507,0.35334852405,-0.58621336042,-0.319937193837,0.21197483987,0.0577853437577,0.56340968421,0.533109931272,0.731791440366,0.367323821452
MonaCoin,-0.19578388386,0.867120508275,0.442038769727,0.912665217348,0.761387331293,0.818733933632,0.764479753372,0.175229671027,0.839030211065,0.0233602345578,0.797315513441,0.752824158123,0.874021116327,0.868846273775,0.78199022254,0.829542648247,0.88189362865,-0.00109911297231,0.739200865337,0.892744037052,0.572538742207,0.801400492279,0.929182710461,0.785317788828,0.739244430631,0.754714385657,0.774410628821,-0.0112074274123,0.840064379412,-0.15311708558,0.783878101764,0.883761000321,0.915011461788,0.928808574335,0.872015519506,0.917223756153,0.752510190789,0.713124201673,0.304166472183,0.911855428022,0.836479834055,0.220380365519,0.800627159228,0.840890729639,0.744652247874,0.0868223786253,0.719846491341,0.801483741811,-0.355228615484,0.841778966588,0.605912606216,0.221795241536,0.745863192937,0.850557143351,0.915450022044,-0.160089801384,1.0,0.726337388029,0.880572571481,0.756488137517,0.678600371071,0.853198442455,0.606652837616,0.597355683016,-0.718279144576,0.754404393534,0.515753766865,0.842251064819,0.627609339175,0.660961928386,0.884292530864,0.0437883367697,0.582539092169,0.813963811996,0.915777304289,0.805469239317,0.812686569823,0.604900135171,0.611916018493,0.884660097048,0.951605689811,0.910237332499,0.754404393534,0.773737536223,0.825616349784,-0.160255114104,0.503003009907,0.698060509839,0.875813433983,0.855128382618,0.0031853212251,0.86782664173,0.802238564511,0.844284430907,0.458896323263,0.901333838295,0.887724994446,0.842624719907,0.181167232816,-0.369258771092
Monero,0.704354040101,0.893787461367,0.891581523304,0.816246161987,0.895149320985,0.686676811625,0.950808060838,0.62644158438,0.898243517731,-0.363340114965,0.710753888604,0.941480211172,0.780965285428,0.454489062746,0.773656505977,0.853150104098,0.84461643417,-0.449703369298,0.841312025266,0.908893031672,0.257738352741,0.970985274982,0.855175791772,0.93123413178,0.731781475744,0.739028162892,0.740125335634,-0.192421628768,0.804891845614,0.367872143398,0.765351323143,0.890526530317,0.889196580551,0.763395764759,0.866236786198,0.881248522596,0.899627932315,0.920569216122,-0.254253046706,0.924406548249,0.761693051543,0.198430944657,0.726767859932,0.816677315402,0.89778857196,0.501763359558,0.948528932748,0.856820375066,0.589188331715,0.798484532374,0.344801572172,0.301957834572,0.874681940583,0.922352950146,0.777074424958,-0.366700751698,0.726337388029,1.0,0.917860636088,0.744651813548,0.908918168656,0.904595244558,0.782309152744,0.555188552056,-0.365688854084,0.944220057052,0.878485292385,0.696331427996,0.754423695662,0.708397292858,0.916114511217,0.697749167932,0.603332228667,0.859291296215,0.879991172631,0.753424605964,0.796841375438,0.845718465115,0.843935321166,0.816378891636,0.852204152551,0.844129711995,0.944220057052,0.406872247086,0.938397446406,-0.269417776268,0.337853088891,0.64918256023,0.771571090707,0.902993657395,-0.0852719038724,0.898935917344,0.93052410338,0.886573279536,0.6933067572,0.866980463344,0.837803631537,0.723138640802,0.111770603216,0.499428386974
MonetaryUnit,0.424643144157,0.781166443179,0.767838718262,0.916694005446,0.941259716581,0.812877879279,0.956179087654,0.638107684976,0.925201184973,-0.365346170647,0.85604876587,0.900184808679,0.849317901867,0.682758235076,0.81477912654,0.891993459011,0.914879354634,-0.594089386269,0.877927737824,0.954635424243,0.420568434592,0.966465916803,0.934160606587,0.940759314064,0.787153707097,0.810728194094,0.816232473507,-0.176063136129,0.902854543416,0.68827324068,0.833793879448,0.946833872471,0.955588890616,0.877539394463,0.903503303887,0.93614782825,0.914998576084,0.913928944604,0.235227146498,0.970538951219,0.848030765586,0.232320591509,0.811315426194,0.887620472464,0.897232345894,0.494475297405,0.926837167297,0.934461895453,0.837547470603,0.855638142352,0.509258990416,0.262461690316,0.816483090008,0.962398757258,0.92907476881,-0.192790929828,0.880572571481,0.917860636088,1.0,0.804741189361,0.816400421166,0.946641863685,0.832401612031,0.849441149846,-0.412255369943,0.896276087209,0.739767127138,0.88041214211,0.701585108354,0.839653458381,0.935662803026,0.635595253748,0.860928176977,0.933392523342,0.947305469128,0.824511625347,0.851986745945,0.723047436571,0.833903443038,0.894247553316,0.932348162551,0.905610271145,0.896276087209,0.746974247617,0.93493136991,-0.249155397212,0.438018723741,0.705071830405,0.884285973279,0.915017575715,0.373835627642,0.937388781855,0.953963401517,0.887353810685,0.92045449074,0.950718847556,0.924106001149,0.846003541952,0.156775814911,0.224271312553
Mooncoin,-0.0499717862807,-0.723844826916,0.309229696263,0.892724668008,0.559944515729,0.877313209899,0.692609666601,0.355709104563,0.833864003728,-0.140968020417,0.824384175232,0.664481328451,0.91397049365,0.837538106198,0.897715695556,0.792433623734,0.776791271146,-0.336448351328,0.835600006548,0.800958847294,0.67507394018,0.757822314032,0.869101254273,0.641149904147,0.892488803249,0.942057488438,0.866134067397,0.15440973371,0.888473370895,0.151317420231,0.805006698387,0.855175190971,0.88254174797,0.874448972016,0.893122595846,0.900266523321,0.638346402328,0.501397150889,0.417496658472,0.830008698168,0.909366270536,0.228837096304,0.910062513131,0.749180800054,0.839574267168,0.478688896738,0.770240606856,0.624554808033,-0.0225603401424,0.714086866383,0.57035927917,0.275428936548,0.667698888359,0.740772887606,0.849309416923,0.664120336799,0.756488137517,0.744651813548,0.804741189361,1.0,0.685327464156,0.828245162298,0.445185204947,0.512297370444,-0.662761925413,0.667494689343,0.361470488349,0.761114459797,0.555923540922,0.595049974931,0.729786556595,0.556179052578,0.532758860637,0.835444912769,0.880844867396,0.913952390785,0.74487844512,0.498992214661,0.718137687705,0.692953923782,0.766782519538,0.915984785768,0.667494689343,0.29320880218,0.708739801771,-0.218381615567,0.521581509103,0.816976338068,0.897712657797,0.879873320674,0.0448309102569,0.896086980379,0.643757903873,0.833362230578,0.454680743252,0.812659990168,0.885653795823,0.742336017516,0.191990032545,0.486441096282
NAV Coin,0.782232357444,0.59070654085,0.81393716581,0.739683753152,0.744691949867,0.624662386459,0.840439600628,0.379959147825,0.890303834416,-0.203283177945,0.655622589468,0.888167035265,0.755073944191,0.40165331422,0.728968747117,0.802210155696,0.798670376687,-0.289831586681,0.740899566586,0.832516160221,0.26380612605,0.872294180557,0.766832875919,0.87810319756,0.68896876646,0.675715956009,0.675442584607,-0.131608563716,0.729764901051,0.33731396004,0.669966505186,0.820644300099,0.792482351205,0.682909122817,0.803408372781,0.781084212234,0.80949715658,0.77876163526,-0.371027331789,0.852913217851,0.685242330142,0.154605265952,0.669872329796,0.738098843121,0.825144472596,-0.298675188325,0.875010584819,0.714440379477,0.256043900732,0.799828291958,0.328921340523,0.21950320307,0.858598409434,0.86920933804,0.675914673825,-0.365962635956,0.678600371071,0.908918168656,0.816400421166,0.685327464156,1.0,0.820241603165,0.582925684046,0.547305978715,-0.320336211743,0.931674824387,0.741346149052,0.627880120655,0.806490977105,0.655335821214,0.861503952493,0.654003616617,0.591931430515,0.73615712569,0.808723705844,0.695871677352,0.74262229624,0.905853723038,0.752639712271,0.705961210869,0.74781287854,0.787105246759,0.931674824387,0.177163379017,0.833286246823,-0.214430421809,0.337920172144,0.609063283949,0.66766692029,0.890513284147,-0.283291768015,0.826872607272,0.875280884539,0.894383739239,0.757841439733,0.797215906832,0.735145575521,0.63032864406,0.124286911378,0.426072692889
NEM,0.403924083582,0.731920662443,0.640185725153,0.916421436318,0.846802926341,0.818295187542,0.952959330583,0.374730446181,0.89570582392,-0.442760378393,0.865092342838,0.875503020224,0.886828497908,0.702680894961,0.900615564226,0.921852355006,0.839913109392,-0.367333142713,0.927143047247,0.912157874842,0.490530813372,0.935861755868,0.933350415468,0.890331682012,0.850560352937,0.842678727915,0.895248499348,-0.0435015695567,0.912877972511,0.742428440348,0.853051571904,0.926562287357,0.959529347664,0.914628508115,0.938185699616,0.930093992709,0.846654926584,0.832259209881,0.12892360909,0.951386429401,0.900172097242,0.232978767661,0.840420637755,0.828205089816,0.898532556412,0.652989432059,0.901088076093,0.877153434221,0.809283301263,0.802849592024,0.516856386886,0.265997052813,0.784407834914,0.951017315457,0.935179116005,0.0162948382013,0.853198442455,0.904595244558,0.946641863685,0.828245162298,0.820241603165,1.0,0.749263579334,0.883724280036,-0.415528209387,0.854737534383,0.689295839116,0.888045170408,0.6488548235,0.853708699631,0.895519868015,0.74161864279,0.888289919979,0.946217485781,0.954064551522,0.868750555069,0.92614257961,0.687048976007,0.835074218348,0.846122412545,0.888508376556,0.89874214117,0.854737534383,0.540136110853,0.888540464583,-0.258481825479,0.4741602783,0.835439615576,0.915297198334,0.926624499803,0.134119982537,0.923698048887,0.914146082053,0.871870908643,0.913532460815,0.916913429704,0.944838625146,0.808327913478,0.168827004675,0.575390378749
NEO,0.240779165548,0.743700951045,0.695175144075,0.546510329884,0.89230292858,0.469639731638,0.856673976216,0.373323344425,0.682097633516,-0.45877632406,0.459843193913,0.855346217404,0.412946961298,0.296586044207,0.433238076417,0.739556109158,0.676382638565,-0.492340842187,0.659632304402,0.66327836993,0.114529132899,0.805737956715,0.610544065982,0.833871898302,0.415288359682,0.465541494866,0.412395723593,-0.231350469421,0.575037803096,0.612298701953,0.528367196846,0.672493719208,0.71985940846,0.573448700306,0.616425020077,0.662474486297,0.87281443293,0.862206234558,0.265767633621,0.751076034481,0.439544337698,0.229104772673,0.417300198297,0.65123847911,0.646012115788,0.835451758228,0.811722615846,0.875386270369,0.903439005933,0.626685447721,0.503923792403,-0.0581460337965,0.744057820535,0.752707799256,0.686973179434,-0.215782354389,0.606652837616,0.782309152744,0.832401612031,0.445185204947,0.582925684046,0.749263579334,1.0,0.497052660694,-0.244413834034,0.7831422102,0.871926820358,0.583234369857,0.489676025222,0.44619473718,0.684384217945,0.6552406992,0.485661882925,0.684848485098,0.692642162715,0.452029513047,0.476747987082,0.650210915691,0.689445816166,0.714542489617,0.736946954346,0.595234435463,0.7831422102,0.637960355937,0.845260905002,0.534263205957,0.517031649125,0.283522410679,0.632902427708,0.602960158176,0.35113982138,0.705588930109,0.860464368745,0.631830437115,0.64847253963,0.723033384276,0.718752708858,0.578754753637,0.112665815303,0.134183901104
Namecoin,-0.599740669786,-0.373523128066,0.117383497966,0.934366616274,0.570060108598,0.813751209615,0.269555869428,0.0976714706797,0.734308823186,-0.0897030905454,0.664957533583,0.659666154797,0.881707828256,0.880606393805,0.732024250031,0.768582718933,0.683188940563,-0.00392529942336,0.546981314098,0.887263241997,0.644592250481,0.390121804935,0.945055107802,0.30358394497,0.393583233919,0.680455164706,0.474754197223,0.388510253417,0.614907042197,0.0122885389075,0.773784672028,0.670539702306,0.903911508268,0.927345346946,0.890566077775,0.903699855375,0.40380546327,0.503406067829,0.637259273231,0.875868085073,0.862695035715,0.146187376322,0.883074107085,0.544684688336,0.485998410332,0.864006393312,0.653697165114,0.723330649321,-0.21033176109,0.67608587227,0.57099118879,0.220731028414,0.631414556517,0.575059638694,0.888151153368,0.540124021519,0.597355683016,0.555188552056,0.849441149846,0.512297370444,0.547305978715,0.883724280036,0.497052660694,1.0,-0.415045666402,0.680174093895,0.383167284391,0.473478398187,0.5077459671,0.926869883631,0.848123599823,0.0791276623876,0.964461697559,0.484045115354,0.911190982565,0.438863019169,0.251561094534,0.452859087102,0.273552457602,0.793886078684,0.859524754041,0.890413525023,0.680174093895,0.47548960039,0.745490689681,-0.252492426726,0.485274418256,0.81549774208,0.859435272602,0.803010661932,0.321525228439,0.80132393972,0.25545173804,0.743779472587,0.748874369735,0.825096368318,0.858502070618,0.877632771304,0.157547305315,-0.00967850862395
